Entity	 X(m)	 Y(m)	 Z(m)	Node ID	
Mesh Node 2606	0.4	-0.55	0.	10215	
Mesh Node 2607	0.4	-0.54	0.	10231	
Mesh Node 2608	0.4	-0.53	0.	10259	
Mesh Node 2609	0.4	-0.52	0.	10288	
Mesh Node 2610	0.4	-0.51	0.	10326	
Mesh Node 2611	0.4	-0.26	0.	9430	
Mesh Node 2612	0.4	-9.e-002	0.	2889	
Mesh Node 2613	0.4	-8.e-002	0.	2909	
Mesh Node 2614	0.4	-7.e-002	0.	2937	
Mesh Node 2615	0.4	-6.e-002	0.	2969	
Mesh Node 2616	0.4	-5.e-002	0.	3004	
Mesh Node 2617	0.4	-4.e-002	0.	3045	
Mesh Node 2618	0.4	-3.e-002	0.	3093	
Mesh Node 2619	0.4	-2.e-002	0.	3146	
Mesh Node 2620	0.4	-1.e-002	0.	3207	
Mesh Node 2621	0.4	0.16	0.	7931	
Mesh Node 2622	0.4	0.17	0.	7953	
Mesh Node 2623	0.4	0.18	0.	7982	
Mesh Node 2624	0.4	0.19	0.	8018	
Mesh Node 2625	0.4	0.2	0.	8056	
Mesh Node 2626	0.4	0.21	0.	8101	
Mesh Node 2627	0.4	0.22	0.	8155	
Mesh Node 2628	0.4	0.23	0.	8208	
Mesh Node 2629	0.4	0.24	0.	8271	
Mesh Node 2630	0.4	-0.5	0.	1111	
Mesh Node 2631	0.4	-0.25	0.	1159	
Mesh Node 2632	0.4	-0.62	0.	1087	
Mesh Node 2633	0.4	0.25	0.	1231	
Mesh Node 2634	0.4	7.3956e-033	0.	1255	
Mesh Node 2635	0.4	-0.49	0.	9470	
Mesh Node 2636	0.4	-0.24	0.	3248	
Mesh Node 2637	0.4	-0.61	0.	10352	
Mesh Node 2638	0.4	-0.6	0.	10300	
Mesh Node 2639	0.4	-0.59	0.	10270	
Mesh Node 2640	0.4	-0.58	0.	10241	
Mesh Node 2641	0.4	-0.57	0.	10218	
Mesh Node 2642	0.4	-0.56	0.	10460	
Mesh Node 2643	0.4	0.26	0.	2080	
Mesh Node 2644	0.4	1.e-002	0.	8312	
Mesh Node 2645	0.4	-0.23	0.	3168	
Mesh Node 2646	0.4	-0.22	0.	3113	
Mesh Node 2647	0.4	-0.21	0.	3064	
Mesh Node 2648	0.4	-0.2	0.	3020	
Mesh Node 2649	0.4	-0.19	0.	2982	
Mesh Node 2650	0.4	-0.18	0.	2949	
Mesh Node 2651	0.4	-0.17	0.	2918	
Mesh Node 2652	0.4	-0.16	0.	3286	
Mesh Node 2653	0.4	0.27	0.	2005	
Mesh Node 2654	0.4	2.e-002	0.	8410	
Mesh Node 2655	0.4	3.e-002	0.	8461	
Mesh Node 2656	0.4	0.28	0.	2267	
Mesh Node 2657	0.4	0.29	0.	2182	
Mesh Node 2658	0.4	0.3	0.	2220	
Mesh Node 2659	0.4	0.31	0.	1828	
Mesh Node 2660	0.4	0.32	0.	1795	
Mesh Node 2661	0.4	0.33	0.	1765	
Mesh Node 2662	0.4	0.34	0.	2179	
Mesh Node 2663	0.4	4.e-002	0.	8397	
Mesh Node 2664	0.4	5.e-002	0.	8419	
Mesh Node 2665	0.4	6.e-002	0.	8032	
Mesh Node 2666	0.4	7.e-002	0.	7995	
Mesh Node 2667	0.4	8.e-002	0.	7961	
Mesh Node 2668	0.4	9.e-002	0.	7936	
Mesh Node 2669	0.40009	-0.40002	0.	9077	
Mesh Node 2670	0.4001	-0.39001	0.	9068	
Mesh Node 2671	0.40016	-0.47999	0.	9384	
Mesh Node 2672	0.40018	-0.41001	0.	9089	
Mesh Node 2673	0.40021	-0.46998	0.	9326	
Mesh Node 2674	0.40027	-0.43003	0.	9152	
Mesh Node 2675	0.40028	-0.44001	0.	9183	
Mesh Node 2676	0.40028	-0.42003	0.	9119	
Mesh Node 2677	0.40031	-0.45	0.	9227	
Mesh Node 2678	0.40032	-0.46001	0.	9274	
Mesh Node 2679	0.4098	-0.33999	0.	9097	
Mesh Node 2680	0.40983	-0.31997	0.	9607	
Mesh Node 2681	0.40987	-0.31	0.	9175	
Mesh Node 2682	0.40987	-0.30001	0.	9212	
Mesh Node 2683	0.40988	-0.33	0.	9112	
Mesh Node 2684	0.4099	-0.35	0.	9538	
Mesh Node 2685	0.40995	-0.36	0.	9075	
Mesh Node 2686	0.41	0.43	0.	1787	
Mesh Node 2687	0.41	0.42	0.	1758	
Mesh Node 2688	0.41	0.44	0.	1815	
Mesh Node 2689	0.41	0.41	0.	1750	
Mesh Node 2690	0.41	-7.e-002	0.	3378	
Mesh Node 2691	0.41	-8.e-002	0.	2911	
Mesh Node 2692	0.41	0.4	0.	2174	
Mesh Node 2693	0.41	-6.e-002	0.	3318	
Mesh Node 2694	0.41	-9.e-002	0.	2901	
Mesh Node 2695	0.41	-0.29	0.	9254	
Mesh Node 2696	0.41	-5.e-002	0.	3383	
Mesh Node 2697	0.41	-1.e-001	0.	2888	
Mesh Node 2698	0.41	0.13	0.	7933	
Mesh Node 2699	0.41	0.14	0.	7932	
Mesh Node 2700	0.41	0.36	0.	1740	
Mesh Node 2701	0.41	0.37	0.	2227	
Mesh Node 2702	0.41	0.38	0.	1739	
Mesh Node 2703	0.41	0.39	0.	2158	
Mesh Node 2704	0.41	-0.39	0.	9496	
Mesh Node 2705	0.41	-0.38	0.	9086	
Mesh Node 2706	0.41	-0.37	0.	9544	
Mesh Node 2707	0.41	-0.14	0.	2892	
Mesh Node 2708	0.41	-0.13	0.	2891	
Mesh Node 2709	0.41	-0.12	0.	2890	
Mesh Node 2710	0.41	-0.11	0.	3428	
Mesh Node 2711	0.41	0.11	0.	7934	
Mesh Node 2712	0.41	0.12	0.	8441	
Mesh Node 2713	0.41	0.15	0.	7930	
Mesh Node 2714	0.41	0.35	0.	1741	
Mesh Node 2715	0.41	-0.15	0.	2893	
Mesh Node 2716	0.41	0.1	0.	7935	
Mesh Node 2717	0.41	0.16	0.	7947	
Mesh Node 2718	0.41	0.34	0.	1751	
Mesh Node 2719	0.41	-0.16	0.	2902	
Mesh Node 2720	0.41	9.e-002	0.	7948	
Mesh Node 2721	0.41	0.17	0.	7955	
Mesh Node 2722	0.41	-0.55	0.	10392	
Mesh Node 2723	0.41	-0.54	0.	10454	
Mesh Node 2724	0.41	-0.53	0.	10384	
Mesh Node 2725	0.41	-4.e-002	0.	3361	
Mesh Node 2726	0.41	-3.e-002	0.	3425	
Mesh Node 2727	0.41	0.18	0.	7984	
Mesh Node 2728	0.41	0.19	0.	8351	
Mesh Node 2729	0.41	0.2	0.	8450	
Mesh Node 2730	0.41	0.21	0.	8402	
Mesh Node 2731	0.41	0.22	0.	8390	
Mesh Node 2732	0.41	-0.52	0.	10445	
Mesh Node 2733	0.41	-2.e-002	0.	3363	
Mesh Node 2734	0.41	0.23	0.	8368	
Mesh Node 2735	0.41	-0.17	0.	2915	
Mesh Node 2736	0.41	0.33	0.	1763	
Mesh Node 2737	0.41	-0.51	0.	10327	
Mesh Node 2738	0.41	-0.28	0.	9306	
Mesh Node 2739	0.41	-0.27	0.	9361	
Mesh Node 2740	0.41	-0.26	0.	9431	
Mesh Node 2741	0.41	8.e-002	0.	7960	
Mesh Node 2742	0.41	0.24	0.	8272	
Mesh Node 2743	0.41	-1.e-002	0.	3208	
Mesh Node 2744	0.41	-0.62	0.	1086	
Mesh Node 2745	0.41	-0.5	0.	1110	
Mesh Node 2746	0.41	-0.25	0.	1158	
Mesh Node 2747	0.41	0.25	0.	1230	
Mesh Node 2748	0.41	7.8886e-033	0.	1254	
Mesh Node 2749	0.41	-0.49	0.	9469	
Mesh Node 2750	0.41	-0.24	0.	3247	
Mesh Node 2751	0.41	-0.23	0.	3419	
Mesh Node 2752	0.41	-0.22	0.	3112	
Mesh Node 2753	0.41	-0.21	0.	3063	
Mesh Node 2754	0.41	-0.2	0.	3019	
Mesh Node 2755	0.41	-0.19	0.	2981	
Mesh Node 2756	0.41	-0.18	0.	2948	
Mesh Node 2757	0.41	-0.61	0.	10351	
Mesh Node 2758	0.41	0.26	0.	2079	
Mesh Node 2759	0.41	0.27	0.	2004	
Mesh Node 2760	0.41	0.28	0.	1950	
Mesh Node 2761	0.41	0.29	0.	1903	
Mesh Node 2762	0.41	0.3	0.	1864	
Mesh Node 2763	0.41	0.31	0.	1827	
Mesh Node 2764	0.41	0.32	0.	1794	
Mesh Node 2765	0.41	1.e-002	0.	8311	
Mesh Node 2766	0.41	2.e-002	0.	8231	
Mesh Node 2767	0.41	3.e-002	0.	8175	
Mesh Node 2768	0.41	4.e-002	0.	8122	
Mesh Node 2769	0.41	5.e-002	0.	8074	
Mesh Node 2770	0.41	6.e-002	0.	8365	
Mesh Node 2771	0.41	7.e-002	0.	7994	
Mesh Node 2772	0.41	-0.6	0.	10446	
Mesh Node 2773	0.41	-0.59	0.	10399	
Mesh Node 2774	0.41	-0.58	0.	10382	
Mesh Node 2775	0.41	-0.57	0.	10453	
Mesh Node 2776	0.41	-0.56	0.	10200	
Mesh Node 2777	0.41011	-0.39999	0.	9090	
Mesh Node 2778	0.41012	-0.48	0.	9596	
Mesh Node 2779	0.41013	-0.41001	0.	9098	
Mesh Node 2780	0.41022	-0.43002	0.	9580	
Mesh Node 2781	0.41022	-0.47001	0.	9618	
Mesh Node 2782	0.41025	-0.44002	0.	9514	
Mesh Node 2783	0.41026	-0.42002	0.	9118	
Mesh Node 2784	0.41029	-0.46001	0.	9555	
Mesh Node 2785	0.41029	-0.45002	0.	9581	
Mesh Node 2786	0.41982	-0.32998	0.	9126	
Mesh Node 2787	0.41987	-0.31001	0.	9556	
Mesh Node 2788	0.41995	-0.30001	0.	9620	
Mesh Node 2789	0.42	0.43	0.	1788	
Mesh Node 2790	0.42	-0.32	0.	9144	
Mesh Node 2791	0.42	0.42	0.	1776	
Mesh Node 2792	0.42	0.44	0.	1816	
Mesh Node 2793	0.42	-7.e-002	0.	2939	
Mesh Node 2794	0.42	-0.34	0.	9110	
Mesh Node 2795	0.42	-8.e-002	0.	2929	
Mesh Node 2796	0.42	-6.e-002	0.	2970	
Mesh Node 2797	0.42	-0.29	0.	9511	
Mesh Node 2798	0.42	0.13	0.	7958	
Mesh Node 2799	0.42	0.14	0.	7957	
Mesh Node 2800	0.42	0.15	0.	7956	
Mesh Node 2801	0.42	0.16	0.	8449	
Mesh Node 2802	0.42	0.34	0.	1764	
Mesh Node 2803	0.42	0.35	0.	2145	
Mesh Node 2804	0.42	0.36	0.	1762	
Mesh Node 2805	0.42	0.37	0.	2125	
Mesh Node 2806	0.42	0.38	0.	1761	
Mesh Node 2807	0.42	0.39	0.	1760	
Mesh Node 2808	0.42	0.4	0.	1759	
Mesh Node 2809	0.42	0.41	0.	2251	
Mesh Node 2810	0.42	-0.4	0.	9116	
Mesh Node 2811	0.42	-0.39	0.	9503	
Mesh Node 2812	0.42	-0.38	0.	9115	
Mesh Node 2813	0.42	-0.37	0.	9114	
Mesh Node 2814	0.42	-0.36	0.	9113	
Mesh Node 2815	0.42	-0.35	0.	9595	
Mesh Node 2816	0.42	-0.16	0.	2917	
Mesh Node 2817	0.42	-0.15	0.	2916	
Mesh Node 2818	0.42	-0.14	0.	2914	
Mesh Node 2819	0.42	-0.13	0.	2913	
Mesh Node 2820	0.42	-0.12	0.	2912	
Mesh Node 2821	0.42	-0.11	0.	3402	
Mesh Node 2822	0.42	-0.1	0.	3343	
Mesh Node 2823	0.42	-9.e-002	0.	3379	
Mesh Node 2824	0.42	9.e-002	0.	8416	
Mesh Node 2825	0.42	0.1	0.	8381	
Mesh Node 2826	0.42	0.11	0.	7959	
Mesh Node 2827	0.42	0.12	0.	8371	
Mesh Node 2828	0.42	0.17	0.	7974	
Mesh Node 2829	0.42	-0.17	0.	2930	
Mesh Node 2830	0.42	8.e-002	0.	7975	
Mesh Node 2831	0.42	0.33	0.	1777	
Mesh Node 2832	0.42	-0.28	0.	9492	
Mesh Node 2833	0.42	-0.27	0.	9612	
Mesh Node 2834	0.42	-0.55	0.	10216	
Mesh Node 2835	0.42	-0.54	0.	10232	
Mesh Node 2836	0.42	-0.53	0.	10260	
Mesh Node 2837	0.42	-0.52	0.	10289	
Mesh Node 2838	0.42	-0.51	0.	10328	
Mesh Node 2839	0.42	-0.26	0.	9432	
Mesh Node 2840	0.42	-5.e-002	0.	3005	
Mesh Node 2841	0.42	-4.e-002	0.	3046	
Mesh Node 2842	0.42	-3.e-002	0.	3094	
Mesh Node 2843	0.42	-2.e-002	0.	3147	
Mesh Node 2844	0.42	-1.e-002	0.	3209	
Mesh Node 2845	0.42	0.18	0.	7985	
Mesh Node 2846	0.42	0.19	0.	8407	
Mesh Node 2847	0.42	0.2	0.	8057	
Mesh Node 2848	0.42	0.21	0.	8102	
Mesh Node 2849	0.42	0.22	0.	8156	
Mesh Node 2850	0.42	0.23	0.	8406	
Mesh Node 2851	0.42	0.24	0.	8273	
Mesh Node 2852	0.42	-0.62	0.	1085	
Mesh Node 2853	0.42	-0.5	0.	1109	
Mesh Node 2854	0.42	-0.25	0.	1157	
Mesh Node 2855	0.42	0.25	0.	1229	
Mesh Node 2856	0.42	8.3816e-033	0.	1253	
Mesh Node 2857	0.42	-0.49	0.	9468	
Mesh Node 2858	0.42	-0.24	0.	3246	
Mesh Node 2859	0.42	-0.61	0.	10350	
Mesh Node 2860	0.42	-0.6	0.	10414	
Mesh Node 2861	0.42	-0.59	0.	10269	
Mesh Node 2862	0.42	-0.58	0.	10240	
Mesh Node 2863	0.42	-0.57	0.	10217	
Mesh Node 2864	0.42	-0.56	0.	10199	
Mesh Node 2865	0.42	0.26	0.	2078	
Mesh Node 2866	0.42	-0.23	0.	3294	
Mesh Node 2867	0.42	1.e-002	0.	8310	
Mesh Node 2868	0.42	-0.22	0.	3333	
Mesh Node 2869	0.42	0.27	0.	2133	
Mesh Node 2870	0.42	-0.21	0.	3394	
Mesh Node 2871	0.42	-0.2	0.	3341	
Mesh Node 2872	0.42	-0.19	0.	3382	
Mesh Node 2873	0.42	-0.18	0.	3349	
Mesh Node 2874	0.42	2.e-002	0.	8358	
Mesh Node 2875	0.42	0.28	0.	1949	
Mesh Node 2876	0.42	3.e-002	0.	8174	
Mesh Node 2877	0.42	0.29	0.	1902	
Mesh Node 2878	0.42	0.3	0.	2259	
Mesh Node 2879	0.42	0.31	0.	2190	
Mesh Node 2880	0.42	0.32	0.	2216	
Mesh Node 2881	0.42	4.e-002	0.	8436	
Mesh Node 2882	0.42	5.e-002	0.	8073	
Mesh Node 2883	0.42	6.e-002	0.	8031	
Mesh Node 2884	0.42	7.e-002	0.	7993	
Mesh Node 2885	0.42003	-0.41	0.	9117	
Mesh Node 2886	0.42012	-0.41999	0.	9127	
Mesh Node 2887	0.42012	-0.48002	0.	9383	
Mesh Node 2888	0.42013	-0.43001	0.	9150	
Mesh Node 2889	0.42019	-0.47001	0.	9325	
Mesh Node 2890	0.42021	-0.46002	0.	9273	
Mesh Node 2891	0.42023	-0.44001	0.	9182	
Mesh Node 2892	0.42028	-0.45002	0.	9224	
Mesh Node 2893	0.43	-0.32	0.	9158	
Mesh Node 2894	0.43	-0.31	0.	9176	
Mesh Node 2895	0.43	-0.3	0.	9213	
Mesh Node 2896	0.43	0.13	0.	7989	
Mesh Node 2897	0.43	0.14	0.	7988	
Mesh Node 2898	0.43	0.15	0.	7987	
Mesh Node 2899	0.43	0.16	0.	7986	
Mesh Node 2900	0.43	0.34	0.	1793	
Mesh Node 2901	0.43	0.35	0.	1792	
Mesh Node 2902	0.43	0.36	0.	1791	
Mesh Node 2903	0.43	0.37	0.	2253	
Mesh Node 2904	0.43	0.38	0.	1790	
Mesh Node 2905	0.43	0.39	0.	2173	
Mesh Node 2906	0.43	0.4	0.	1789	
Mesh Node 2907	0.43	0.41	0.	2172	
Mesh Node 2908	0.43	-0.42	0.	9151	
Mesh Node 2909	0.43	-0.41	0.	9608	
Mesh Node 2910	0.43	-0.4	0.	9149	
Mesh Node 2911	0.43	-0.39	0.	9148	
Mesh Node 2912	0.43	-0.38	0.	9147	
Mesh Node 2913	0.43	-0.37	0.	9507	
Mesh Node 2914	0.43	-0.36	0.	9146	
Mesh Node 2915	0.43	-0.35	0.	9513	
Mesh Node 2916	0.43	-0.34	0.	9145	
Mesh Node 2917	0.43	-0.33	0.	9614	
Mesh Node 2918	0.43	-0.16	0.	2946	
Mesh Node 2919	0.43	-0.15	0.	2945	
Mesh Node 2920	0.43	-0.14	0.	2944	
Mesh Node 2921	0.43	-0.13	0.	2943	
Mesh Node 2922	0.43	-0.12	0.	2942	
Mesh Node 2923	0.43	-0.11	0.	3356	
Mesh Node 2924	0.43	-0.1	0.	2941	
Mesh Node 2925	0.43	-9.e-002	0.	2940	
Mesh Node 2926	0.43	9.e-002	0.	7991	
Mesh Node 2927	0.43	0.1	0.	8360	
Mesh Node 2928	0.43	0.11	0.	7990	
Mesh Node 2929	0.43	0.12	0.	8392	
Mesh Node 2930	0.43	0.17	0.	7983	
Mesh Node 2931	0.43	0.42	0.	1786	
Mesh Node 2932	0.43	-8.e-002	0.	2938	
Mesh Node 2933	0.43	0.33	0.	2171	
Mesh Node 2934	0.43	-0.17	0.	2947	
Mesh Node 2935	0.43	8.e-002	0.	7992	
Mesh Node 2936	0.43	0.18	0.	8011	
Mesh Node 2937	0.43	0.43	0.	1805	
Mesh Node 2938	0.43	-7.e-002	0.	2959	
Mesh Node 2939	0.43	0.32	0.	1806	
Mesh Node 2940	0.43	-0.18	0.	2960	
Mesh Node 2941	0.43	7.e-002	0.	8012	
Mesh Node 2942	0.43	-6.e-002	0.	2972	
Mesh Node 2943	0.43	0.19	0.	8020	
Mesh Node 2944	0.43	0.44	0.	1818	
Mesh Node 2945	0.43	-0.55	0.	10441	
Mesh Node 2946	0.43	-0.54	0.	10233	
Mesh Node 2947	0.43	-5.e-002	0.	3285	
Mesh Node 2948	0.43	-4.e-002	0.	3384	
Mesh Node 2949	0.43	0.2	0.	8418	
Mesh Node 2950	0.43	0.21	0.	8435	
Mesh Node 2951	0.43	-0.53	0.	10456	
Mesh Node 2952	0.43	-3.e-002	0.	3334	
Mesh Node 2953	0.43	0.22	0.	8468	
Mesh Node 2954	0.43	-0.52	0.	10401	
Mesh Node 2955	0.43	0.23	0.	8411	
Mesh Node 2956	0.43	-2.e-002	0.	3370	
Mesh Node 2957	0.43	-0.51	0.	10329	
Mesh Node 2958	0.43	-0.29	0.	9255	
Mesh Node 2959	0.43	-0.28	0.	9307	
Mesh Node 2960	0.43	-0.27	0.	9362	
Mesh Node 2961	0.43	-0.26	0.	9433	
Mesh Node 2962	0.43	0.24	0.	8274	
Mesh Node 2963	0.43	-0.19	0.	2979	
Mesh Node 2964	0.43	-1.e-002	0.	3210	
Mesh Node 2965	0.43	6.e-002	0.	8029	
Mesh Node 2966	0.43	0.31	0.	1825	
Mesh Node 2967	0.43	-0.62	0.	1084	
Mesh Node 2968	0.43	-0.5	0.	1108	
Mesh Node 2969	0.43	-0.25	0.	1156	
Mesh Node 2970	0.43	0.25	0.	1228	
Mesh Node 2971	0.43	8.8747e-033	0.	1252	
Mesh Node 2972	0.43	-0.49	0.	9585	
Mesh Node 2973	0.43	-0.24	0.	3245	
Mesh Node 2974	0.43	-0.23	0.	3167	
Mesh Node 2975	0.43	-0.22	0.	3111	
Mesh Node 2976	0.43	-0.21	0.	3062	
Mesh Node 2977	0.43	-0.2	0.	3018	
Mesh Node 2978	0.43	-0.61	0.	10349	
Mesh Node 2979	0.43	1.e-002	0.	8309	
Mesh Node 2980	0.43	2.e-002	0.	8230	
Mesh Node 2981	0.43	3.e-002	0.	8173	
Mesh Node 2982	0.43	4.e-002	0.	8121	
Mesh Node 2983	0.43	5.e-002	0.	8072	
Mesh Node 2984	0.43	0.26	0.	2077	
Mesh Node 2985	0.43	0.27	0.	2003	
Mesh Node 2986	0.43	0.28	0.	1948	
Mesh Node 2987	0.43	0.29	0.	1901	
Mesh Node 2988	0.43	0.3	0.	1863	
Mesh Node 2989	0.43	-0.48	0.	9382	
Mesh Node 2990	0.43	-0.6	0.	10444	
Mesh Node 2991	0.43	-0.59	0.	10457	
Mesh Node 2992	0.43	-0.58	0.	10408	
Mesh Node 2993	0.43	-0.57	0.	10440	
Mesh Node 2994	0.43	-0.56	0.	10461	
Mesh Node 2995	0.43003	-0.43	0.	9159	
Mesh Node 2996	0.43005	-0.44	0.	9190	
Mesh Node 2997	0.4301	-0.47	0.	9571	
Mesh Node 2998	0.4301	-0.45001	0.	9225	
Mesh Node 2999	0.43021	-0.46001	0.	9243	
Mesh Node 3000	0.44	-0.32	0.	9601	
Mesh Node 3001	0.44	-0.31	0.	9193	
Mesh Node 3002	0.44	-0.3	0.	9214	
Mesh Node 3003	0.44	0.13	0.	8025	
Mesh Node 3004	0.44	0.14	0.	8024	
Mesh Node 3005	0.44	0.15	0.	8023	
Mesh Node 3006	0.44	0.16	0.	8022	
Mesh Node 3007	0.44	0.17	0.	8021	
Mesh Node 3008	0.44	0.18	0.	8409	
Mesh Node 3009	0.44	0.32	0.	1826	
Mesh Node 3010	0.44	0.33	0.	2215	
Mesh Node 3011	0.44	0.34	0.	1824	
Mesh Node 3012	0.44	0.35	0.	1823	
Mesh Node 3013	0.44	0.36	0.	1822	
Mesh Node 3014	0.44	0.37	0.	2170	
Mesh Node 3015	0.44	0.38	0.	1821	
Mesh Node 3016	0.44	0.39	0.	2240	
Mesh Node 3017	0.44	0.4	0.	1820	
Mesh Node 3018	0.44	0.41	0.	2214	
Mesh Node 3019	0.44	0.42	0.	1819	
Mesh Node 3020	0.44	0.43	0.	2241	
Mesh Node 3021	0.44	-0.42	0.	9181	
Mesh Node 3022	0.44	-0.41	0.	9489	
Mesh Node 3023	0.44	-0.4	0.	9180	
Mesh Node 3024	0.44	-0.39	0.	9179	
Mesh Node 3025	0.44	-0.38	0.	9178	
Mesh Node 3026	0.44	-0.37	0.	9600	
Mesh Node 3027	0.44	-0.36	0.	9527	
Mesh Node 3028	0.44	-0.35	0.	9621	
Mesh Node 3029	0.44	-0.34	0.	9177	
Mesh Node 3030	0.44	-0.33	0.	9591	
Mesh Node 3031	0.44	-0.18	0.	2980	
Mesh Node 3032	0.44	-0.17	0.	3399	
Mesh Node 3033	0.44	-0.16	0.	2978	
Mesh Node 3034	0.44	-0.15	0.	3411	
Mesh Node 3035	0.44	-0.14	0.	2977	
Mesh Node 3036	0.44	-0.13	0.	3348	
Mesh Node 3037	0.44	-0.12	0.	2976	
Mesh Node 3038	0.44	-0.11	0.	2975	
Mesh Node 3039	0.44	-0.1	0.	2974	
Mesh Node 3040	0.44	-9.e-002	0.	3289	
Mesh Node 3041	0.44	-8.e-002	0.	2973	
Mesh Node 3042	0.44	-7.e-002	0.	3372	
Mesh Node 3043	0.44	7.e-002	0.	8030	
Mesh Node 3044	0.44	8.e-002	0.	8415	
Mesh Node 3045	0.44	9.e-002	0.	8028	
Mesh Node 3046	0.44	0.1	0.	8369	
Mesh Node 3047	0.44	0.11	0.	8027	
Mesh Node 3048	0.44	0.12	0.	8026	
Mesh Node 3049	0.44	-0.43	0.	9162	
Mesh Node 3050	0.44	-6.e-002	0.	2995	
Mesh Node 3051	0.44	0.19	0.	8047	
Mesh Node 3052	0.44	0.44	0.	1842	
Mesh Node 3053	0.44	-0.56	0.	10198	
Mesh Node 3054	0.44	-0.44	0.	9195	
Mesh Node 3055	0.44	-0.29	0.	9257	
Mesh Node 3056	0.44	-0.28	0.	9509	
Mesh Node 3057	0.44	-0.27	0.	9572	
Mesh Node 3058	0.44	-0.19	0.	2996	
Mesh Node 3059	0.44	6.e-002	0.	8048	
Mesh Node 3060	0.44	0.31	0.	1843	
Mesh Node 3061	0.44	-0.55	0.	10411	
Mesh Node 3062	0.44	-0.54	0.	10234	
Mesh Node 3063	0.44	-0.53	0.	10261	
Mesh Node 3064	0.44	-0.52	0.	10290	
Mesh Node 3065	0.44	-0.51	0.	10330	
Mesh Node 3066	0.44	-0.26	0.	9434	
Mesh Node 3067	0.44	-5.e-002	0.	3007	
Mesh Node 3068	0.44	-4.e-002	0.	3047	
Mesh Node 3069	0.44	-3.e-002	0.	3095	
Mesh Node 3070	0.44	-2.e-002	0.	3148	
Mesh Node 3071	0.44	-1.e-002	0.	3211	
Mesh Node 3072	0.44	0.2	0.	8059	
Mesh Node 3073	0.44	0.21	0.	8103	
Mesh Node 3074	0.44	0.22	0.	8157	
Mesh Node 3075	0.44	0.23	0.	8209	
Mesh Node 3076	0.44	0.24	0.	8275	
Mesh Node 3077	0.44	-0.57	0.	10208	
Mesh Node 3078	0.44	-0.45	0.	9226	
Mesh Node 3079	0.44	-0.62	0.	1083	
Mesh Node 3080	0.44	0.25	0.	1227	
Mesh Node 3081	0.44	-0.5	0.	1107	
Mesh Node 3082	0.44	-0.25	0.	1155	
Mesh Node 3083	0.44	9.3677e-033	0.	1251	
Mesh Node 3084	0.44	-0.61	0.	10348	
Mesh Node 3085	0.44	-0.6	0.	10299	
Mesh Node 3086	0.44	-0.59	0.	10268	
Mesh Node 3087	0.44	-0.58	0.	10430	
Mesh Node 3088	0.44	0.26	0.	2076	
Mesh Node 3089	0.44	-0.49	0.	9467	
Mesh Node 3090	0.44	-0.48	0.	9381	
Mesh Node 3091	0.44	-0.47	0.	9324	
Mesh Node 3092	0.44	-0.46	0.	9272	
Mesh Node 3093	0.44	-0.24	0.	3244	
Mesh Node 3094	0.44	1.e-002	0.	8308	
Mesh Node 3095	0.44	-0.23	0.	3406	
Mesh Node 3096	0.44	2.e-002	0.	8455	
Mesh Node 3097	0.44	0.27	0.	2255	
Mesh Node 3098	0.44	-0.22	0.	3288	
Mesh Node 3099	0.44	-0.21	0.	3061	
Mesh Node 3100	0.44	-0.2	0.	3017	
Mesh Node 3101	0.44	3.e-002	0.	8386	
Mesh Node 3102	0.44	0.28	0.	2178	
Mesh Node 3103	0.44	4.e-002	0.	8465	
Mesh Node 3104	0.44	5.e-002	0.	8071	
Mesh Node 3105	0.44	0.29	0.	2138	
Mesh Node 3106	0.44	0.3	0.	2183	
Mesh Node 3107	0.45	-0.3	0.	9233	
Mesh Node 3108	0.45	0.13	0.	8064	
Mesh Node 3109	0.45	0.14	0.	8063	
Mesh Node 3110	0.45	0.15	0.	8062	
Mesh Node 3111	0.45	0.16	0.	8061	
Mesh Node 3112	0.45	0.17	0.	8060	
Mesh Node 3113	0.45	0.18	0.	8445	
Mesh Node 3114	0.45	0.32	0.	1862	
Mesh Node 3115	0.45	0.33	0.	2277	
Mesh Node 3116	0.45	0.34	0.	1861	
Mesh Node 3117	0.45	0.35	0.	2148	
Mesh Node 3118	0.45	0.36	0.	1860	
Mesh Node 3119	0.45	0.37	0.	2272	
Mesh Node 3120	0.45	0.38	0.	1859	
Mesh Node 3121	0.45	0.39	0.	2176	
Mesh Node 3122	0.45	0.4	0.	1858	
Mesh Node 3123	0.45	0.41	0.	2228	
Mesh Node 3124	0.45	0.42	0.	1857	
Mesh Node 3125	0.45	0.43	0.	1856	
Mesh Node 3126	0.45	-0.42	0.	9222	
Mesh Node 3127	0.45	-0.41	0.	9562	
Mesh Node 3128	0.45	-0.4	0.	9221	
Mesh Node 3129	0.45	-0.39	0.	9220	
Mesh Node 3130	0.45	-0.38	0.	9219	
Mesh Node 3131	0.45	-0.37	0.	9575	
Mesh Node 3132	0.45	-0.36	0.	9218	
Mesh Node 3133	0.45	-0.35	0.	9529	
Mesh Node 3134	0.45	-0.34	0.	9217	
Mesh Node 3135	0.45	-0.33	0.	9216	
Mesh Node 3136	0.45	-0.32	0.	9215	
Mesh Node 3137	0.45	-0.31	0.	9563	
Mesh Node 3138	0.45	-0.18	0.	3015	
Mesh Node 3139	0.45	-0.17	0.	3329	
Mesh Node 3140	0.45	-0.16	0.	3014	
