Node Number	Normal Stress (Pa)
6475	-1.616e-003
6476	-9.7774e-004
6477	-2.949e-003
6478	-2.2771e-003
6479	-3.6201e-003
6480	-4.9158e-003
6481	-6.0775e-003
6482	-7.3791e-003
6483	-7.0188e-003
6484	-7.826e-003
6485	-7.6523e-003
6486	-7.339e-003
6487	-7.6567e-003
6488	-6.8807e-003
6489	-5.5224e-003
6490	-3.5792e-003
6491	-1.1008e-003
6492	1.8002e-003
6493	4.9439e-003
6494	8.0904e-003
6495	1.2202e-002
6496	1.0961e-002
6497	1.9976e-002
6498	3.647e-002
6499	6.7916e-002
6500	9.3018e-002
6501	8.0056e-002
6502	0.12147
6503	0.10681
6504	0.15348
6505	0.13701
6506	0.1709
6507	0.2088
6508	0.2733
6509	0.32007
6510	0.29639
6511	0.36519
6512	0.34318
6513	0.38365
6514	0.39497
6515	0.33769
6516	2.8753e-002
6517	4.7749e-002
6518	3.1531e-002
6519	2.8346e-002
6520	3.8699e-002
6521	9.4896e-003
6522	-8.4347e-002
6523	-4.7117e-002
6524	-0.17623
6525	-0.28607
6526	-0.22711
6527	-0.35302
6528	-0.32621
6529	-0.3247
6530	-0.3095
6531	-0.2455
6532	-0.49866
6533	-0.23783
6534	-0.27275
6535	-0.27264
6536	-0.28797
6537	1.3528e-003
6538	-0.29973
6539	0.17513
6540	-0.31049
6541	-0.31861
6542	-0.25439
6543	0.40135
6544	0.40898
6545	0.37372
6546	0.34118
6547	0.31106
6548	0.28305
6549	0.25692
6550	0.23241
6551	0.20933
6552	0.18749
6553	0.1667
6554	0.1468
6555	0.12761
6556	9.0732e-002
6557	7.269e-002
6558	5.466e-002
6559	3.6426e-002
6560	1.7737e-002
6561	-1.6994e-003
6562	-2.2235e-002
6563	-4.4295e-002
6564	-6.8407e-002
6565	-9.5089e-002
6566	-0.12555
6567	-0.161
6568	-0.20229
6569	-0.25124
6570	-0.30937
6571	-0.37699
6572	-0.45036
6573	-0.51597
6574	-0.5603
6575	-0.25924
6576	-0.27059
6577	-0.2773
6578	-0.31445
6579	0.34627
6580	0.31583
6581	0.2876
6582	0.26133
6583	0.23677
6584	0.2137
6585	0.19194
6586	0.1713
6587	0.15162
6588	0.13272
6589	9.662e-002
6590	7.9088e-002
6591	6.1659e-002
6592	4.4117e-002
6593	2.6234e-002
6594	-1.1778e-002
6595	-5.5501e-002
6596	-8.0943e-002
6597	-0.10978
6598	-0.14322
6599	-0.18338
6600	-0.23182
6601	-0.29145
6602	-0.36626
6603	-0.46053
6604	-0.28073
6605	-0.61465
6606	-0.54979
6607	-0.32196
6608	-0.61878
6609	-0.71137
6610	-0.62463
6611	-0.51401
6612	-0.40629
6613	-0.31395
6614	-0.23673
6615	-0.17197
6616	-0.11588
6617	-6.5903e-002
6618	-2.0122e-002
6619	2.1567e-002
6620	5.9104e-002
6621	9.2278e-002
6622	0.12027
6623	0.14105
6624	0.15068
6625	0.14753
6626	0.12619
6627	0.12823
6628	0.26355
6629	0.35551
6630	0.48548
6631	0.54296
6632	0.55128
6633	0.53543
6634	0.50753
6635	0.4738
6636	0.43828
6637	0.40309
6638	0.3693
6639	0.33746
6640	0.3076
6641	0.27975
6642	0.25378
6643	0.2296
6644	0.20705
6645	0.18603
6646	0.16639
6647	0.14804
6648	0.13086
6649	0.1148
6650	9.9761e-002
6651	8.571e-002
6652	7.2607e-002
6653	6.0432e-002
6654	4.9183e-002
6655	3.8879e-002
6656	2.9557e-002
6657	2.1279e-002
6658	7.1129e-003
6659	5.5802e-003
6660	4.7111e-003
6661	3.8017e-003
6662	2.8732e-003
6663	1.9456e-003
6664	1.0376e-003
6665	-1.4137e-003
6666	-2.1002e-003
6667	-2.7076e-003
6668	-3.2314e-003
6669	-3.6691e-003
6670	-4.0203e-003
6671	-4.2859e-003
6672	-4.4687e-003
6673	-4.5725e-003
6674	-4.601e-003
6675	-4.5607e-003
6676	-4.2952e-003
6677	-4.0826e-003
6678	-3.8252e-003
6679	-3.5294e-003
6680	-2.8476e-003
6681	-2.4741e-003
6682	-2.0874e-003
6683	-1.6935e-003
6684	-1.299e-003
6685	-9.1047e-004
6686	-5.3512e-004
6687	-1.8062e-004
6688	1.4453e-004
6689	4.3063e-004
6690	6.6649e-004
6691	8.3885e-004
6692	9.3172e-004
6693	9.2575e-004
6694	-0.30499
6695	-0.29753
6696	-0.28672
6697	-0.28177
6698	-0.32126
6699	1.5318e-003
6700	2.3042e-003
6701	3.3022e-003
6702	4.5675e-003
6703	6.1449e-003
6704	8.0811e-003
6705	1.0424e-002
6706	1.3222e-002
6707	1.6524e-002
6708	2.0377e-002
6709	2.4829e-002
6710	2.9922e-002
6711	3.5699e-002
6712	4.2197e-002
6713	4.9448e-002
6714	5.748e-002
6715	6.6314e-002
6716	7.5961e-002
6717	8.6428e-002
6718	9.7709e-002
6719	0.10979
6720	0.12265
6721	0.13624
6722	0.15053
6723	0.16545
6724	0.18093
6725	0.19689
6726	0.21324
6727	0.22985
6728	0.24663
6729	0.26343
6730	0.28013
6731	0.29659
6732	0.31265
6733	0.32816
6734	0.34296
6735	0.35692
6736	0.36987
6737	0.38169
6738	-0.25741
6739	-0.26169
6740	7.9791e-004
6741	9.4761e-004
6742	7.7366e-003
6743	0.37922
6744	-0.29108
6745	0.44735
6746	0.41502
6747	8.2403e-003
6748	5.2102e-004
6749	-0.28189
6750	0.43886
6751	0.41699
6752	0.38945
6753	0.35748
6754	0.32242
6755	0.28563
6756	0.23001
6757	0.24841
6758	0.1943
6759	0.21193
6760	0.17721
6761	0.14503
6762	0.11597
6763	7.8988e-002
6764	9.0403e-002
6765	5.8912e-002
6766	6.8493e-002
6767	5.0229e-002
6768	3.5451e-002
6769	2.3886e-002
6770	1.1769e-002
6771	1.5177e-002
6772	8.9209e-003
6773	3.2082e-003
6774	4.6931e-003
6775	1.2417e-003
6776	2.0744e-003
6777	6.6128e-004
6778	-0.31011
6779	-0.29691
6780	0.45405
6781	8.6107e-003
6782	2.2932e-004
6783	7.1231e-005
6784	2.8591e-004
6785	4.4664e-004
6786	3.7808e-004
6787	4.1073e-004
6788	4.5282e-004
6789	3.3089e-004
6790	-6.1066e-005
6791	8.9075e-005
6792	-3.9703e-004
6793	-2.244e-004
6794	-5.7545e-004
6795	-9.3705e-004
6796	-1.2855e-003
6797	-1.5983e-003
6798	-1.8529e-003
6799	-2.0262e-003
6800	-2.0955e-003
6801	-2.0388e-003
6802	-1.838e-003
6803	-1.2441e-003
6804	-1.4817e-003
6805	-6.5623e-004
6806	-9.6842e-004
6807	6.3173e-005
6808	-3.11e-004
6809	8.7516e-004
6810	4.6077e-004
6811	1.7231e-003
6812	1.2989e-003
6813	2.5364e-003
6814	2.139e-003
6815	2.9059e-003
6816	1.4771e-002
6817	3.0898e-002
6818	6.3265e-002
6819	8.9892e-002
6820	0.10476
6821	0.13785
6822	0.19737
6823	0.17604
6824	0.24533
6825	0.22039
6826	0.36953
6827	0.33414
6828	0.4084
6829	0.55073
6830	0.60727
6831	0.72934
6832	0.79777
6833	0.46077
6834	0.3017
6835	0.30866
6836	0.31051
6837	0.29201
6838	0.13921
6839	1.829e-003
6840	4.9048e-002
6841	-0.10545
6842	-4.9067e-002
6843	-0.16993
6844	-0.34611
6845	-0.86083
6846	-0.64416
6847	-0.34473
6848	-0.21263
6849	-0.27059
6850	-0.12841
6851	-0.16613
6852	-6.9498e-002
6853	-9.6835e-002
6854	-2.3703e-002
6855	-4.5369e-002
6856	1.4822e-002
6857	-3.798e-003
6858	8.3817e-002
6859	6.6854e-002
6860	0.11845
6861	0.10096
6862	0.15514
6863	0.23992
6864	0.21688
6865	0.29089
6866	0.26452
6867	0.34994
6868	0.31928
6869	0.41938
6870	0.38319
6871	-0.31634
6872	-0.31878
6873	-0.29217
6874	-0.28328
6875	-1.9154e-005
6876	-0.29053
6877	-0.31476
6878	0.46184
6879	0.42202
6880	0.3856
6881	0.35216
6882	0.32136
6883	0.29289
6884	0.26646
6885	0.24184
6886	0.2188
6887	0.19715
6888	0.1767
6889	0.15728
6890	0.13873
6891	0.12089
6892	0.10361
6893	8.6717e-002
6894	7.0041e-002
6895	5.339e-002
6896	3.6544e-002
6897	1.9249e-002
6898	1.1912e-003
6899	-1.8011e-002
6900	-3.885e-002
6901	-8.8156e-002
6902	-0.11855
6903	-0.15458
6904	-0.19863
6905	-0.25446
6906	-0.32539
6907	-0.40961
6908	-0.82611
6909	-1.1238
6910	-1.1374
6911	-0.55806
6912	-0.36648
6913	-0.24636
6914	-0.16105
6915	-9.2221e-002
6916	-3.3122e-002
6917	1.9999e-002
6918	7.0369e-002
6919	0.11948
6920	0.1683
6921	0.21791
6922	0.26936
6923	0.32305
6924	0.38167
6925	0.44446
6926	0.51
6927	0.57693
6928	0.62773
6929	0.6031
6930	0.32889
6931	1.3736
6932	1.3029
6933	1.1396
6934	0.99547
6935	0.86988
6936	0.76569
6937	0.67795
6938	0.60333
6939	0.53906
6940	0.48305
6941	0.4338
6942	0.3901
6943	0.31591
6944	0.2841
6945	0.25516
6946	0.2287
6947	0.20441
6948	0.18203
6949	0.16134
6950	0.14217
6951	0.12437
6952	0.10783
6953	9.2465e-002
6954	7.8204e-002
6955	6.5006e-002
6956	5.2852e-002
6957	4.1748e-002
6958	3.1722e-002
6959	2.2832e-002
6960	1.5164e-002
6961	8.8391e-003
6962	4.02e-003
6963	9.1786e-004
6964	9.0401e-004
6965	8.6462e-004
6966	8.1157e-004
6967	7.4534e-004
6968	6.6827e-004
6969	5.8245e-004
6970	4.9016e-004
6971	3.9373e-004
6972	2.9539e-004
6973	1.9733e-004
6974	1.0151e-004
6975	9.728e-006
6976	-7.6513e-005
6977	-1.5597e-004
6978	-2.2763e-004
6979	-2.9083e-004
6980	-3.4507e-004
6981	-3.9016e-004
6982	-4.2604e-004
6983	-4.5292e-004
6984	-4.7099e-004
6985	-4.8083e-004
6986	-4.8279e-004
6987	-4.7759e-004
6988	-4.6572e-004
6989	-4.4793e-004
6990	-4.2482e-004
6991	-3.971e-004
6992	-3.6539e-004
6993	-3.3038e-004
6994	-2.9269e-004
6995	-2.5295e-004
6996	-2.1181e-004
6997	-1.6988e-004
6998	-1.2781e-004
6999	-8.6285e-005
7000	-4.6018e-005
7001	-7.7975e-006
7002	2.7479e-005
7003	5.877e-005
7004	8.4815e-005
7005	1.0402e-004
7006	1.1432e-004
7007	1.1276e-004
7008	9.5153e-005
7009	5.4249e-005
7010	-1.7828e-005
7011	-1.434e-004
7012	-3.6112e-004
7013	-5.5417e-004
7014	-6.5905e-004
7015	-6.0233e-004
7016	-3.2059e-004
7017	2.4318e-004
7018	1.1429e-003
7019	2.4321e-003
7020	4.1657e-003
7021	6.3999e-003
7022	9.1928e-003
7023	1.2604e-002
7024	1.6692e-002
7025	2.1517e-002
7026	2.7136e-002
7027	3.3603e-002
7028	4.0967e-002
7029	4.9275e-002
7030	5.8563e-002
7031	6.8861e-002
7032	8.0192e-002
7033	9.2564e-002
7034	0.10598
7035	0.12042
7036	0.13586
7037	0.15226
7038	0.16957
7039	0.18771
7040	0.20659
7041	0.22611
7042	0.24616
7043	0.2666
7044	0.28728
7045	0.30804
7046	0.32871
7047	0.34911
7048	0.36906
7049	0.38834
7050	0.40678
7051	0.42418
7052	0.44034
7053	0.45509
7054	0.46826
7055	0.47968
7056	0.48922
7057	0.49677
7058	0.50222
7059	0.50551
7060	-0.30356
7061	-0.2843
7062	-0.30463
7063	-0.3109
7064	-0.29557
7065	-0.29114
7066	-0.2997
7067	-0.31025
7068	-0.30376
7069	7.6073e-002
7070	0.31829
7071	-0.1134
7072	-5.3326e-002
7073	-3.8808e-002
7074	8.5822e-002
7075	-5.5187e-003
7076	-0.16857
7077	0.49853
7078	-0.16858
7079	-3.5267e-003
7080	-4.297e-003
7081	-6.2898e-002
7082	-3.2857e-002
7083	-8.0074e-002
7084	-6.1028e-002
7085	-8.2989e-003
7086	-0.21948
7087	0.19518
7088	0.15626
7089	-0.24356
7090	-0.37761
7091	3.0456e-002
7092	3.2811e-002
7093	0.35105
7094	0.30191
7095	-1.1143e-003
7096	0.2724
7097	-6.0089e-002
7098	-5.4042e-002
7099	-8.4576e-003
7100	-3.7146e-002
7101	-2.939e-002
7102	-4.2793e-003
7103	3.1972e-002
7104	-9.6878e-002
7105	5.3574e-002
7106	-0.27656
7107	0.13645
7108	3.8669e-002
7109	-2.1761e-002
7110	-0.12124
7111	-6.6707e-002
7112	-1.6795e-003
7113	-3.0279e-002
7114	0.18405
7115	3.866e-002
7116	-0.21144
7117	-4.4901e-002
7118	-0.20342
7119	-0.26065
7120	-0.11679
7121	6.1241e-002
7122	-0.20209
7123	-0.23232
7124	-0.42457
7125	-0.13121
7126	0.27032
7127	0.13467
7128	0.14463
7129	-0.12516
7130	0.12595
7131	1.3604e-002
7132	-6.6971e-002
7133	5.6706e-002
7134	0.7079
7135	-0.28748
7136	0.15564
7137	-0.15418
7138	6.5331e-003
7139	0.27882
7140	-2.4954e-002
7141	0.16076
7142	-4.6216e-003
7143	1.327e-002
7144	9.3164e-002
7145	-2.0839e-003
7146	-0.13824
7147	7.4014e-003
7148	-0.87888
7149	-0.14532
7150	6.8224e-003
7151	4.9816e-003
7152	4.7139e-002
7153	-3.8349e-002
7154	-7.8123e-003
7155	-3.0403e-002
7156	2.8732e-002
7157	0.16484
7158	-0.29216
7159	-0.17688
7160	-9.9256e-003
7161	-2.9132e-002
7162	4.2419e-002
7163	-0.17359
7164	2.5796e-002
7165	0.27158
7166	-2.5901e-002
7167	-1.525e-002
7168	0.16837
7169	-0.24783
7170	-1.6946e-002
7171	-2.4067e-002
7172	-9.857e-002
7173	0.27357
7174	-0.23755
7175	1.6718e-002
7176	-0.15448
7177	0.19589
7178	0.21304
7179	6.3878e-003
7180	-3.4341e-002
7181	0.10828
7182	-0.13256
7183	-0.13922
7184	5.4358e-002
7185	0.18116
7186	-0.12795
7187	0.14631
7188	4.8693e-002
7189	2.9228e-002
7190	1.0857e-002
7191	-0.13879
7192	9.37e-002
7193	-4.5663e-003
7194	6.9324e-002
7195	-1.3087e-002
7196	-3.2014e-003
7197	-0.1603
7198	0.4287
7199	-6.3386e-003
7200	-5.7705e-002
7201	-9.9902e-002
7202	0.16793
7203	-0.23343
7204	-0.36797
7205	-0.22891
7206	-1.1894e-002
7207	-9.8289e-002
7208	-2.7251e-002
7209	0.30415
7210	-0.16433
7211	0.13084
7212	-0.24621
7213	-0.25385
7214	7.8156e-003
7215	-0.16459
7216	0.10226
7217	-0.19091
7218	-2.4395e-002
7219	-4.8442e-002
7220	4.3826e-003
7221	-0.13142
7222	0.40385
7223	2.2197e-002
7224	-0.17988
7225	3.2375e-003
7226	-0.1022
7227	-4.1379e-002
7228	-0.10466
7229	-7.5883e-002
7230	-1.1622e-002
7231	0.20074
7232	-0.27683
7233	-4.4905e-003
7234	4.2307e-002
7235	-0.31705
7236	-8.325e-002
7237	-0.27047
7238	-0.37326
7239	0.10102
7240	-1.2836e-002
7241	-0.26805
7242	4.6621e-002
7243	8.7539e-002
7244	7.7866e-002
7245	5.8289e-002
7246	-0.12266
7247	0.13382
7248	-0.24535
7249	0.3953
7250	-0.18816
7251	0.20629
7252	1.88e-003
7253	-2.152e-002
7254	0.12614
7255	3.7522e-003
7256	-0.17002
7257	1.6587e-004
7258	2.0867e-002
7259	-9.7656e-002
7260	-1.0955e-002
7261	4.0656e-002
7262	4.6103e-002
7263	1.9199e-002
7264	-1.9654e-002
7265	7.6469e-002
7266	-1.4477e-003
7267	-9.6852e-003
7268	-0.20352
7269	-0.11005
7270	-0.21632
7271	-5.2153e-002
7272	-0.17951
7273	-0.25519
7274	-0.19762
7275	0.22373
7276	-0.19498
7277	6.3305e-002
7278	-3.14e-002
7279	-4.4566e-003
7280	-0.34297
7281	8.1038e-003
7282	1.4412e-002
7283	0.26263
7284	3.2608e-002
7285	3.3551e-003
7286	3.3422e-002
7287	2.224e-002
7288	-6.581e-003
7289	1.0779e-002
7290	2.1871e-003
7291	2.3648e-002
7292	5.1727e-002
7293	0.16099
7294	-0.17418
7295	4.6394e-002
7296	7.4018e-002
7297	-2.4976e-003
7298	-0.24522
7299	1.6404e-002
7300	-1.1597e-002
7301	8.4675e-002
7302	0.10273
7303	-0.20346
7304	-0.20178
7305	-0.12906
7306	-0.22143
7307	0.3752
7308	-8.6623e-003
7309	-0.28845
7310	3.4531e-003
7311	9.4463e-002
7312	0.11444
7313	-0.44752
7314	-1.2829e-002
7315	4.9853e-002
7316	-0.18228
7317	-0.15621
7318	0.13008
7319	-7.989e-002
7320	0.11491
7321	-0.1249
7322	-2.8926e-002
7323	1.4431e-002
7324	4.0322e-002
7325	0.18116
7326	-0.17872
7327	-0.16404
7328	-1.7192e-002
7329	3.3013e-002
7330	-0.11223
7331	8.3096e-002
7332	-8.3138e-002
7333	-7.7325e-002
7334	-6.5523e-004
7335	-8.4396e-002
7336	6.6697e-002
7337	-0.14208
7338	-3.5345e-003
7339	0.16729
7340	-5.1195e-002
7341	-8.336e-003
7342	-1.9571e-003
7343	-1.1785e-002
7344	-1.3794e-002
7345	0.12503
7346	0.11467
7347	0.1246
7348	-0.17846
7349	0.12072
7350	-0.30146
7351	-5.3717e-002
7352	-7.8441e-002
7353	-6.7495e-002
7354	-0.16609
7355	-2.2227e-002
7356	8.531e-003
7357	-9.4036e-002
7358	-3.2385e-002
7359	1.3179e-002
7360	-0.15106
7361	2.8385e-002
7362	7.8774e-003
7363	7.3594e-003
7364	9.6659e-002
7365	0.14805
7366	-0.1243
7367	0.26012
7368	-5.4569e-002
7369	2.8199e-002
7370	5.121e-002
7371	-6.2851e-003
7372	-8.0386e-003
7373	8.5795e-002
7374	-8.6525e-002
7375	0.15095
7376	-0.18597
7377	-5.2554e-002
7378	-2.6488e-002
7379	-0.10057
7380	0.39222
7381	2.3672e-004
7382	-6.543e-002
7383	4.4974e-003
7384	-0.23082
7385	-3.7896e-002
7386	-0.11511
7387	-0.11264
7388	0.14082
7389	-2.8631e-003
7390	6.4532e-004
7391	-0.22785
7392	2.5211e-002
7393	0.22694
7394	-4.3283e-002
7395	-0.20918
7396	-3.7552e-004
7397	-1.6502e-002
7398	-6.9273e-002
7399	-0.19101
7400	-0.15106
7401	0.22933
7402	4.6002e-004
7403	-2.5422e-002
7404	-2.4167e-002
7405	-0.47453
7406	-3.9555e-002
7407	-5.9315e-002
7408	0.45134
7409	-7.1992e-002
7410	7.4498e-003
7411	0.10271
7412	0.10212
7413	-2.4345e-002
7414	-0.26131
7415	-0.31684
7416	-0.15125
7417	-0.31113
7418	8.6625e-002
7419	-0.22006
7420	9.1385e-003
7421	0.16667
7422	-0.24671
7423	-6.1955e-002
7424	-0.11488
7425	-0.17114
7426	0.34025
7427	-4.2846e-002
7428	-0.23929
7429	1.3588e-003
7430	-0.11222
7431	-0.16487
7432	3.7403e-002
7433	5.7543e-003
7434	-0.23554
7435	8.459e-002
7436	1.101e-002
7437	-0.12567
7438	0.18935
7439	-7.7683e-003
7440	-1.4327e-002
7441	0.18193
7442	-0.16678
7443	8.2489e-002
7444	-0.10113
7445	-7.1358e-002
7446	-4.9323e-002
7447	-5.6638e-003
7448	0.30023
7449	0.25081
7450	-2.0213e-002
7451	-0.20888
7452	-0.20639
7453	-0.2573
7454	-3.5188e-002
7455	-0.42849
7456	0.27048
7457	-0.28717
7458	2.0159e-002
7459	-0.16326
7460	-6.0822e-002
7461	-8.8958e-002
7462	-0.28046
7463	0.24803
7464	0.12298
7465	0.37393
7466	1.4965e-002
7467	6.4424e-002
7468	-2.401e-003
7469	-5.8572e-002
7470	-2.5524e-002
7471	-1.7343e-003
7472	9.0196e-003
7473	-0.23463
7474	-0.24999
7475	0.17833
7476	0.15974
7477	-0.18572
7478	-0.22706
7479	-0.2217
7480	-9.8348e-002
7481	2.9288e-002
7482	1.546e-002
7483	-0.17555
7484	9.5776e-003
7485	0.10354
7486	-0.27292
7487	-2.4089e-002
7488	0.26699
7489	0.1729
7490	-0.20469
7491	2.3213e-002
7492	0.22367
7493	1.9983e-002
7494	-0.10576
7495	4.0095e-003
7496	0.10486
7497	-0.53697
7498	-0.10278
7499	-0.14144
7500	2.7739e-002
7501	2.0138e-002
7502	6.6659e-003
7503	-1.6086e-002
7504	3.2101e-002
7505	1.207e-002
7506	-0.11416
7507	-1.9793e-002
7508	-0.12829
7509	-0.10058
7510	4.3638e-002
7511	7.2069e-002
7512	-7.6814e-002
7513	-6.3548e-002
7514	0.78017
7515	4.4077e-002
7516	-8.0575e-002
7517	-1.6337e-002
7518	4.7824e-002
7519	-1.8576e-002
7520	5.888e-004
7521	-0.16499
7522	-7.4605e-002
7523	3.322e-002
7524	-0.48042
7525	-5.0196e-002
7526	-3.8403e-002
7527	-1.9511e-003
7528	-4.4213e-003
7529	0.22201
7530	4.0207e-003
7531	0.19049
7532	-0.40997
7533	-0.10419
7534	0.66813
7535	0.22045
7536	2.219e-002
7537	-7.8885e-003
7538	-2.2943e-002
7539	-0.43487
7540	-4.679e-002
7541	0.10331
7542	-1.5565e-002
7543	-8.2799e-002
7544	0.14878
7545	0.26465
7546	-7.9906e-002
7547	-2.4207e-003
7548	0.14583
7549	0.14169
7550	-3.2682e-002
7551	-3.3378e-002
7552	-0.27024
7553	8.2571e-002
7554	5.6595e-002
7555	3.9201e-003
7556	0.45891
7557	-2.0751e-003
7558	9.4891e-002
7559	2.215e-004
7560	3.8275e-002
7561	0.17466
7562	6.5798e-003
7563	-1.6367e-002
7564	-1.5708e-002
7565	-5.697e-002
7566	-2.988e-002
7567	-0.24853
7568	3.5224e-003
7569	0.19204
7570	-9.208e-002
7571	3.7903e-002
7572	0.1517
7573	-0.11063
7574	-7.5646e-004
7575	1.7781e-002
7576	5.1456e-002
7577	-0.29439
7578	-1.6624e-002
7579	-2.5158e-002
7580	-5.6501e-002
7581	0.11865
7582	-0.13798
7583	3.1435e-003
7584	0.17537
7585	-0.22432
7586	-0.22022
7587	-0.20753
7588	2.898e-002
7589	-8.3274e-002
7590	-7.5766e-002
7591	0.11738
7592	-0.24425
7593	-1.9902e-002
7594	-0.1302
7595	-4.702e-003
7596	8.2376e-003
7597	1.4134e-002
7598	-0.18247
7599	1.6702e-002
7600	-0.14548
7601	-6.2749e-003
7602	0.11031
7603	-0.16204
7604	1.6769e-002
7605	-1.5307e-002
7606	6.5844e-002
7607	-2.0301e-002
7608	-1.8963e-003
7609	0.10898
7610	3.0661e-004
7611	-4.7872e-002
7612	-0.20916
7613	7.71e-003
7614	-2.8745e-002
7615	-4.7714e-002
7616	4.2083e-003
7617	-0.22596
7618	-6.5334e-002
7619	0.32712
7620	-2.6861e-002
7621	5.5474e-002
7622	8.9681e-002
7623	-1.1773e-002
7624	4.3487e-002
7625	-0.12351
7626	-0.11361
7627	-0.17708
7628	4.0403e-002
10149	2.5818
10150	2.3375
10151	1.6621
10192	3.4904e-004
10194	-1.9796e-004
10195	1.9145
10196	1.771
10198	1.4835
10199	1.4818
10201	1.196
10202	1.223
10204	1.0055
10205	1.0405
10207	0.86381
10208	0.89759
10210	0.75303
10211	0.78401
10213	0.66298
10214	0.69084
10216	0.58779
10217	0.61278
10219	0.52376
10220	0.54621
10222	0.4684
10223	0.48861
10225	0.41992
10226	0.43821
10228	0.37705
10229	0.39366
10231	0.33879
10232	0.35396
10234	0.30441
10235	0.31831
10237	0.27332
10238	0.28611
10240	0.24503
10241	0.25684
10243	0.21917
10244	0.23012
10246	0.19544
10247	0.20561
10249	0.17356
10250	0.18304
10252	0.15335
10253	0.1622
10255	0.13462
10256	0.1429
10258	0.11724
10259	0.12499
10261	0.10111
10262	0.10835
10264	8.6135e-002
10265	9.2903e-002
10267	7.2264e-002
10268	7.8566e-002
10270	5.9465e-002
10271	6.5303e-002
10273	4.7726e-002
10274	5.3091e-002
10276	3.7065e-002
10277	4.1936e-002
10279	2.7523e-002
10280	3.1865e-002
10282	1.9171e-002
10283	2.2935e-002
10285	1.2114e-002
10286	1.5234e-002
10288	6.4913e-003
10289	8.8814e-003
10291	2.4922e-003
10292	4.0395e-003
10294	9.2172e-004
10393	-1.5117
10394	-1.9116
10397	-2.0222
10398	-0.21035
10399	-0.62012
10400	-0.25231
10401	-0.43797
10402	-0.15786
10403	-0.27662
10404	-9.7347e-002
10405	-0.18766
10406	-3.9156e-002
10407	-0.11339
10408	1.2627e-002
10409	-5.2403e-002
10410	6.2016e-002
10411	2.3577e-003
10412	0.11025
10413	5.3097e-002
10414	0.15847
10415	0.10234
10416	0.2078
10417	0.15105
10418	0.25933
10419	0.20064
10420	0.31433
10421	0.2518
10422	0.37462
10423	0.30617
10424	0.44243
10425	0.36466
10426	0.52162
10427	0.43013
10428	0.61864
10429	0.50455
10430	0.74629
10431	0.59132
10432	0.92535
10433	0.69843
10434	1.3552
10435	0.82924
10436	1.1414
10437	0.53071
10438	0.5542
10440	-0.76101
10442	-0.86437
10443	-0.52739
10445	-0.57818
10446	-0.38257
10448	-0.42249
10449	-0.29134
10451	-0.32758
10452	-0.22444
10454	-0.25369
10455	-0.1737
10457	-0.19729
10458	-0.13343
10460	-0.15302
10461	-0.10035
10463	-0.11698
10464	-7.2365e-002
10466	-8.6726e-002
10467	-4.804e-002
10469	-6.0694e-002
10470	-2.6365e-002
10472	-3.7748e-002
10473	-6.5986e-003
10475	-1.7048e-002
10476	1.1817e-002
10478	2.039e-003
10479	2.9312e-002
10481	1.9998e-002
10482	4.623e-002
10484	3.7211e-002
10485	6.285e-002
10487	5.3986e-002
10488	7.9404e-002
10490	7.0578e-002
10491	9.6097e-002
10493	8.7205e-002
10494	0.11311
10496	0.10406
10497	0.1306
10499	0.1213
10500	0.14875
10502	0.13911
10503	0.16769
10505	0.15764
10506	0.18759
10508	0.17704
10509	0.20862
10511	0.19748
10512	0.23096
10514	0.21912
10515	0.25479
10517	0.24216
10518	0.28033
10520	0.26678
10521	0.3078
10523	0.29322
10524	0.33748
10526	0.32171
10527	0.36965
10529	0.35253
10530	0.40465
10532	0.386
10533	0.44286
10535	0.42246
10536	0.48472
10538	0.46233
10540	0.50607
10541	-4.3008e-005
10542	2.7209e-005
10543	-4.0199e-004
10544	-1.3553e-004
10545	-1.0092e-003
10546	-5.1871e-004
10547	-1.6336e-003
10548	-9.4814e-004
10549	-2.1218e-003
10550	-1.2921e-003
10551	-2.3844e-003
10552	-1.4604e-003
10553	-2.3569e-003
10554	-1.3855e-003
10555	-1.9843e-003
10556	-1.0102e-003
10557	-1.213e-003
10558	-2.811e-004
10559	1.2569e-005
10560	8.5559e-004
10561	1.7515e-003
10562	2.4559e-003
10563	4.0664e-003
10564	4.5784e-003
10565	7.0227e-003
10566	7.2843e-003
10567	1.0688e-002
10568	1.0637e-002
10569	1.513e-002
10570	1.4699e-002
10571	2.0417e-002
10572	1.9536e-002
10573	2.6615e-002
10574	2.5208e-002
10575	3.3785e-002
10576	3.1776e-002
10577	4.1985e-002
10578	3.9294e-002
10579	5.1265e-002
10580	4.7812e-002
10581	6.1668e-002
10582	5.7372e-002
10583	7.3227e-002
10584	6.8008e-002
10585	8.5965e-002
10586	7.9745e-002
10587	9.9892e-002
10588	9.2597e-002
10589	0.115
10590	0.10657
10591	0.13128
10592	0.12164
10593	0.1487
10594	0.13779
10595	0.16719
10596	0.15497
10597	0.18671
10598	0.17314
10599	0.20715
10600	0.19221
10601	0.22841
10602	0.21209
10603	0.25038
10604	0.23268
10605	0.27291
10606	0.25384
10607	0.29585
10608	0.27545
10609	0.31902
10610	0.29734
10611	0.34223
10612	0.31934
10613	0.36528
10614	0.34126
10615	0.38796
10616	0.36293
10617	0.41005
10618	0.38412
10619	0.43132
10620	0.40463
10621	0.45156
10622	0.42426
10623	0.47054
10624	0.44279
10625	0.48804
