Entity	 X(m)	 Y(m)	 Z(m)	Node ID	
Mesh Node 2505	1.5615	-0.78262	0.	18196	
Mesh Node 2506	1.5625	8.6019e-002	0.	2178	
Mesh Node 2507	1.5636	-9.0958e-002	0.	20011	
Mesh Node 2508	1.566	0.18724	0.	15124	
Mesh Node 2509	1.5673	-0.19076	0.	5176	
Mesh Node 2510	1.5683	0.78569	0.	2931	
Mesh Node 2511	1.569	0.34284	0.	2604	
Mesh Node 2512	1.5723	-0.29223	0.	19454	
Mesh Node 2513	1.5737	0.48331	0.	1879	
Mesh Node 2514	1.5744	0.1245	0.	15130	
Mesh Node 2515	1.5747	-0.711	0.	18197	
Mesh Node 2516	1.5779	0.62796	0.	1747	
Mesh Node 2517	1.5782	-0.43101	0.	18858	
Mesh Node 2518	1.5798	-0.35853	0.	19455	
Mesh Node 2519	1.581	0.8347	0.	15848	
Mesh Node 2520	1.5827	-0.89232	0.	3780	
Mesh Node 2521	1.5831	-0.14371	0.	20014	
Mesh Node 2522	1.5844	0.24034	0.	15126	
Mesh Node 2523	1.5863	0.16297	0.	2112	
Mesh Node 2524	1.59	-0.49971	0.	18599	
Mesh Node 2525	1.5936	0.88371	0.	2701	
Mesh Node 2526	1.5961	0.30601	0.	15766	
Mesh Node 2527	1.5988	-9.6668e-002	0.	4649	
Mesh Node 2528	1.5994	-4.8334e-002	0.	11041	
Mesh Node 2529	1.6	0.	0.	481	
Mesh Node 2530	1.6016	8.722e-002	0.	15254	
Mesh Node 2531	1.6049	0.37139	0.	14512	
Mesh Node 2532	1.6049	-0.74338	0.	3850	
Mesh Node 2533	1.6061	0.73652	0.	13855	
Mesh Node 2534	1.6072	0.44162	0.	14510	
Mesh Node 2535	1.6074	-0.63546	0.	18504	
Mesh Node 2536	1.6109	0.65765	0.	13853	
Mesh Node 2537	1.6122	-0.56763	0.	18505	
Mesh Node 2538	1.6132	0.51533	0.	13963	
Mesh Node 2539	1.6153	0.58766	0.	13961	
Mesh Node 2540	1.6171	0.80572	0.	13603	
Mesh Node 2541	1.6175	-0.1982	0.	20302	
Mesh Node 2542	1.6194	0.17226	0.	15129	
Mesh Node 2543	1.6204	4.421e-002	0.	11040	
Mesh Node 2544	1.6209	-0.84836	0.	18007	
Mesh Node 2545	1.6233	0.26917	0.	2882	
Mesh Node 2546	1.6257	-0.45645	0.	4113	
Mesh Node 2547	1.6289	-0.31148	0.	4353	
Mesh Node 2548	1.632	-0.77389	0.	18198	
Mesh Node 2549	1.6322	-0.90371	0.	17658	
Mesh Node 2550	1.6379	0.22536	0.	15135	
Mesh Node 2551	1.6407	8.842e-002	0.	2177	
Mesh Node 2552	1.6407	0.39993	0.	1878	
Mesh Node 2553	1.6438	0.68735	0.	1613	
Mesh Node 2554	1.6449	-9.97e-002	0.	20013	
Mesh Node 2555	1.6466	0.13499	0.	15134	
Mesh Node 2556	1.6483	-0.25857	0.	19457	
Mesh Node 2557	1.6486	-0.42149	0.	18856	
Mesh Node 2558	1.65	0.	0.	11037	
Mesh Node 2559	1.6502	-0.34901	0.	18908	
Mesh Node 2560	1.6525	0.18155	0.	2114	
Mesh Node 2561	1.6527	0.54735	0.	1655	
Mesh Node 2562	1.6585	0.86929	0.	13601	
Mesh Node 2563	1.6591	-0.80441	0.	5085	
Mesh Node 2564	1.6599	-0.71128	0.	18195	
Mesh Node 2565	1.6659	0.82575	0.	1519	
Mesh Node 2566	1.6677	-0.20565	0.	4900	
Mesh Node 2567	1.6702	-0.59229	0.	3967	
Mesh Node 2568	1.671	0.71826	0.	13534	
Mesh Node 2569	1.6715	-0.38653	0.	4134	
Mesh Node 2570	1.6739	0.2846	0.	14630	
Mesh Node 2571	1.6758	0.43136	0.	14264	
Mesh Node 2572	1.6787	-0.47264	0.	18857	
Mesh Node 2573	1.6794	-0.15419	0.	20016	
Mesh Node 2574	1.6817	-0.91511	0.	3635	
Mesh Node 2575	1.6818	0.50507	0.	13962	
Mesh Node 2576	1.682	0.78746	0.	13533	
Mesh Node 2577	1.6827	0.34998	0.	14511	
Mesh Node 2578	1.6827	9.2289e-002	0.	15253	
Mesh Node 2579	1.6856	-0.82843	0.	17601	
Mesh Node 2580	1.6911	-0.10273	0.	4650	
Mesh Node 2581	1.692	0.18881	0.	15131	
Mesh Node 2582	1.6926	-0.63574	0.	18222	
Mesh Node 2583	1.6955	-5.1366e-002	0.	11039	
Mesh Node 2584	1.6969	-0.88378	0.	17600	
Mesh Node 2585	1.6975	-0.30375	0.	19456	
Mesh Node 2586	1.6978	0.64865	0.	13854	
Mesh Node 2587	1.6981	0.74917	0.	1491	
Mesh Node 2588	1.7	0.	0.	480	
Mesh Node 2589	1.701	-0.54056	0.	18506	
Mesh Node 2590	1.7012	0.85308	0.	13602	
Mesh Node 2591	1.7022	0.57865	0.	13964	
Mesh Node 2592	1.7049	-0.77363	0.	17940	
Mesh Node 2593	1.7109	0.46278	0.	1777	
Mesh Node 2594	1.7121	-0.85245	0.	3612	
Mesh Node 2595	1.7124	4.8079e-002	0.	11038	
Mesh Node 2596	1.7149	-0.67918	0.	3859	
Mesh Node 2597	1.719	-0.38751	0.	18909	
Mesh Node 2598	1.721	-0.20491	0.	19516	
Mesh Node 2599	1.7246	0.30003	0.	1922	
Mesh Node 2600	1.7248	9.6159e-002	0.	2176	
Mesh Node 2601	1.728	0.24805	0.	14629	
Mesh Node 2602	1.7281	0.14611	0.	15133	
Mesh Node 2603	1.7314	0.19607	0.	2113	
Mesh Node 2604	1.7317	-0.48883	0.	4740	
Mesh Node 2605	1.7328	0.77825	0.	13535	
Mesh Node 2606	1.7328	-0.71101	0.	17939	
Mesh Node 2607	1.7353	0.4273	0.	14263	
Mesh Node 2608	1.7366	0.88041	0.	1651	
Mesh Node 2609	1.737	0.7306	0.	13345	
Mesh Node 2610	1.7407	-0.10276	0.	20015	
Mesh Node 2611	1.7421	0.34593	0.	14509	
Mesh Node 2612	1.7491	-0.43866	0.	20120	
Mesh Node 2613	1.7496	-0.83183	0.	17596	
Mesh Node 2614	1.75	0.	0.	11034	
Mesh Node 2615	1.7503	-0.86708	0.	17602	
Mesh Node 2616	1.7508	-0.74285	0.	3756	
Mesh Node 2617	1.7517	0.60995	0.	2398	
Mesh Node 2618	1.752	0.84386	0.	13951	
Mesh Node 2619	1.752	-0.58522	0.	18223	
Mesh Node 2620	1.7538	0.48393	0.	14265	
Mesh Node 2621	1.7596	0.39182	0.	1877	
Mesh Node 2622	1.7638	0.66098	0.	13346	
Mesh Node 2623	1.7661	-0.29602	0.	4887	
Mesh Node 2624	1.7663	-0.34225	0.	20158	
Mesh Node 2625	1.7665	-0.38849	0.	4773	
Mesh Node 2626	1.7674	0.80732	0.	2483	
Mesh Node 2627	1.7689	-0.77703	0.	17597	
Mesh Node 2628	1.7698	9.769e-002	0.	15252	
Mesh Node 2629	1.7702	-0.91862	0.	17915	
Mesh Node 2630	1.7702	-0.25009	0.	19515	
Mesh Node 2631	1.7716	0.75967	0.	13347	
Mesh Node 2632	1.7742	0.55751	0.	15514	
Mesh Node 2633	1.7744	-0.20416	0.	4374	
Mesh Node 2634	1.775	0.29929	0.	14626	
Mesh Node 2635	1.7759	0.71202	0.	1414	
Mesh Node 2636	1.7764	0.19805	0.	15132	
Mesh Node 2637	1.7803	-0.67184	0.	17941	
Mesh Node 2638	1.7824	-0.15348	0.	19514	
Mesh Node 2639	1.7871	-0.81121	0.	3611	
Mesh Node 2640	1.7878	-0.84646	0.	17599	
Mesh Node 2641	1.7885	-0.8817	0.	5217	
Mesh Node 2642	1.7904	-0.10279	0.	4651	
Mesh Node 2643	1.7919	0.39637	0.	14508	
Mesh Node 2644	1.7933	-0.49032	0.	18602	
Mesh Node 2645	1.7952	-5.1396e-002	0.	11036	
Mesh Node 2646	1.7966	0.50507	0.	2838	
Mesh Node 2647	1.7996	0.82002	0.	13693	
Mesh Node 2648	1.8	0.	0.	479	
Mesh Node 2649	1.8057	-0.73723	0.	17653	
Mesh Node 2650	1.8074	4.9611e-002	0.	11035	
Mesh Node 2651	1.8105	0.45299	0.	14518	
Mesh Node 2652	1.8143	0.61236	0.	13599	
Mesh Node 2653	1.8148	9.9222e-002	0.	2175	
Mesh Node 2654	1.8174	-0.39178	0.	18926	
Mesh Node 2655	1.818	0.14963	0.	15140	
Mesh Node 2656	1.8185	0.87979	0.	13694	
Mesh Node 2657	1.8213	0.20004	0.	2116	
Mesh Node 2658	1.8221	-0.29652	0.	19396	
Mesh Node 2659	1.8233	0.24929	0.	14627	
Mesh Node 2660	1.8243	0.40092	0.	1881	
Mesh Node 2661	1.8243	0.7184	0.	13344	
Mesh Node 2662	1.8244	-0.88896	0.	20459	
Mesh Node 2663	1.8248	0.34973	0.	14517	
Mesh Node 2664	1.8253	0.29855	0.	1921	
Mesh Node 2665	1.8289	-0.20211	0.	19513	
Mesh Node 2666	1.8313	-0.80734	0.	17598	
Mesh Node 2667	1.8319	0.83273	0.	1553	
Mesh Node 2668	1.8338	-0.57814	0.	3860	
Mesh Node 2669	1.8397	-0.62132	0.	17942	
Mesh Node 2670	1.8413	-0.10207	0.	20017	
Mesh Node 2671	1.8444	-0.53498	0.	18224	
Mesh Node 2672	1.8449	0.51086	0.	14193	
Mesh Node 2673	1.8457	-0.6645	0.	3757	
Mesh Node 2674	1.85	0.	0.	11031	
Mesh Node 2675	1.8523	0.77875	0.	13417	
Mesh Node 2676	1.8532	-0.69805	0.	17654	
Mesh Node 2677	1.8549	-0.49182	0.	4007	
Mesh Node 2678	1.8602	-0.89621	0.	5106	
Mesh Node 2679	1.8607	-0.73161	0.	3634	
Mesh Node 2680	1.8616	-0.44344	0.	18601	
Mesh Node 2681	1.8621	9.9473e-002	0.	15251	
Mesh Node 2682	1.8633	0.85357	0.	13692	
Mesh Node 2683	1.8669	0.4057	0.	14514	
Mesh Node 2684	1.8678	-0.84985	0.	20226	
Mesh Node 2685	1.8681	-0.76754	0.	17655	
Mesh Node 2686	1.8683	-0.39507	0.	4142	
Mesh Node 2687	1.8684	0.20067	0.	15136	
Mesh Node 2688	1.8709	0.30156	0.	14628	
Mesh Node 2689	1.8728	0.72477	0.	1443	
Mesh Node 2690	1.8732	-0.34604	0.	18925	
Mesh Node 2691	1.8748	0.66977	0.	13416	
Mesh Node 2692	1.8755	-0.80348	0.	4836	
Mesh Node 2693	1.8769	0.61477	0.	1518	
Mesh Node 2694	1.8781	-0.29701	0.	4331	
Mesh Node 2695	1.8808	-0.24854	0.	19395	
Mesh Node 2696	1.8834	-0.20006	0.	4375	
Mesh Node 2697	1.8851	0.56571	0.	13598	
Mesh Node 2698	1.8878	-0.15071	0.	19517	
Mesh Node 2699	1.8922	-0.10135	0.	4652	
Mesh Node 2700	1.8933	0.51664	0.	1748	
Mesh Node 2701	1.8946	0.87442	0.	1554	
Mesh Node 2702	1.8961	-5.0677e-002	0.	11033	
Mesh Node 2703	1.8979	-0.57959	0.	18225	
Mesh Node 2704	1.899	0.76209	0.	13415	
Mesh Node 2705	1.8993	-0.9049	0.	17719	
Mesh Node 2706	1.9	0.	0.	478	
Mesh Node 2707	1.9013	0.46356	0.	14191	
Mesh Node 2708	1.9047	4.9863e-002	0.	11032	
Mesh Node 2709	1.905	-0.66453	0.	17943	
Mesh Node 2710	1.9094	0.41048	0.	1880	
Mesh Node 2711	1.9095	9.9725e-002	0.	2174	
Mesh Node 2712	1.9099	0.83691	0.	13419	
Mesh Node 2713	1.9107	-0.49082	0.	18585	
Mesh Node 2714	1.9125	0.15052	0.	15138	
Mesh Node 2715	1.913	0.35753	0.	14516	
Mesh Node 2716	1.9156	-0.7387	0.	17652	
Mesh Node 2717	1.9156	0.20131	0.	2115	
Mesh Node 2718	1.9161	0.25294	0.	15139	
Mesh Node 2719	1.9165	0.30458	0.	2804	
Mesh Node 2720	1.9202	-0.81085	0.	17416	
Mesh Node 2721	1.9218	-0.39509	0.	18927	
Mesh Node 2722	1.9252	0.79941	0.	1444	
Mesh Node 2723	1.9293	0.71334	0.	13418	
Mesh Node 2724	1.9307	0.61333	0.	13600	
Mesh Node 2725	1.9311	-0.29758	0.	19397	
Mesh Node 2726	1.9366	-0.19987	0.	19509	
Mesh Node 2727	1.9378	0.88282	0.	13696	
Mesh Node 2728	1.9384	-0.91358	0.	3659	
Mesh Node 2729	1.9437	-0.1009	0.	20018	
Mesh Node 2730	1.9439	0.51422	0.	14192	
Mesh Node 2731	1.95	0.	0.	11028	
Mesh Node 2732	1.9517	-0.8659	0.	17415	
Mesh Node 2733	1.9564	0.41009	0.	14515	
Mesh Node 2734	1.9577	0.10029	0.	15250	
Mesh Node 2735	1.9621	-0.58104	0.	4794	
Mesh Node 2736	1.9621	0.20194	0.	15137	
Mesh Node 2737	1.9627	0.30535	0.	14625	
Mesh Node 2738	1.9632	-0.6228	0.	20179	
Mesh Node 2739	1.9636	0.79595	0.	13300	
Mesh Node 2740	1.9643	-0.66456	0.	5122	
Mesh Node 2741	1.9643	-0.53543	0.	18586	
Mesh Node 2742	1.965	-0.81821	0.	3542	
Mesh Node 2743	1.9666	-0.48982	0.	4001	
Mesh Node 2744	1.9674	-0.70518	0.	17708	
Mesh Node 2745	1.9677	-0.78201	0.	17414	
Mesh Node 2746	1.9704	-0.7458	0.	3655	
Mesh Node 2747	1.971	-0.44246	0.	18587	
Mesh Node 2748	1.9754	-0.39511	0.	4840	
Mesh Node 2749	1.9798	-0.34663	0.	20231	
Mesh Node 2750	1.9809	0.89123	0.	2915	
Mesh Node 2751	1.9841	-0.29816	0.	4888	
Mesh Node 2752	1.9846	0.61188	0.	2434	
Mesh Node 2753	1.9852	0.6569	0.	15556	
Mesh Node 2754	1.9859	0.70191	0.	2480	
Mesh Node 2755	1.9869	-0.24891	0.	19511	
Mesh Node 2756	1.9896	0.56184	0.	15557	
Mesh Node 2757	1.9898	-0.19967	0.	4372	
Mesh Node 2758	1.9915	0.84186	0.	13302	
Mesh Node 2759	1.9924	-0.15006	0.	19510	
Mesh Node 2760	1.994	0.7472	0.	13301	
Mesh Node 2761	1.9946	0.5118	0.	2759	
Mesh Node 2762	1.9951	-0.10045	0.	4653	
Mesh Node 2763	1.9975	-5.0225e-002	0.	11030	
Mesh Node 2764	1.999	0.46075	0.	14523	
Mesh Node 2765	2.	0.	0.	477	
Mesh Node 2766	2.002	0.7925	0.	1395	
Mesh Node 2767	2.0029	5.0426e-002	0.	11029	
Mesh Node 2768	2.0034	0.4097	0.	1883	
Mesh Node 2769	2.0059	0.10085	0.	2173	
Mesh Node 2770	2.0062	0.35792	0.	14522	
Mesh Node 2771	2.0072	0.15172	0.	15145	
Mesh Node 2772	2.0086	0.20258	0.	2118	
Mesh Node 2773	2.0088	0.25436	0.	14623	
Mesh Node 2774	2.0089	0.30613	0.	1920	
Mesh Node 2775	2.011	-0.83955	0.	17417	
Mesh Node 2776	2.0189	-0.58327	0.	18297	
Mesh Node 2777	2.0201	-0.67178	0.	17994	
Mesh Node 2778	2.0225	-0.49087	0.	18584	
Mesh Node 2779	2.0235	-0.76013	0.	17707	
Mesh Node 2780	2.0237	0.89389	0.	13320	
Mesh Node 2781	2.029	-0.39552	0.	18906	
Mesh Node 2782	2.0365	-0.29835	0.	19400	
Mesh Node 2783	2.0376	0.60965	0.	13858	
Mesh Node 2784	2.0378	0.70252	0.	13537	
Mesh Node 2785	2.0383	-0.89963	0.	17607	
Mesh Node 2786	2.0419	-0.19971	0.	19508	
Mesh Node 2787	2.0431	0.79652	0.	13050	
Mesh Node 2788	2.0454	0.51062	0.	14195	
Mesh Node 2789	2.0459	-0.10037	0.	20019	
Mesh Node 2790	2.05	0.	0.	11025	
Mesh Node 2791	2.0527	0.40863	0.	14519	
Mesh Node 2792	2.0544	0.10082	0.	15249	
Mesh Node 2793	2.0567	0.20255	0.	15141	
Mesh Node 2794	2.0568	0.30563	0.	14624	
Mesh Node 2795	2.057	-0.8609	0.	5149	
Mesh Node 2796	2.0667	-0.81768	0.	17710	
Mesh Node 2797	2.0754	0.84855	0.	13051	
Mesh Node 2798	2.0757	-0.5855	0.	3886	
Mesh Node 2799	2.0758	-0.63225	0.	17993	
Mesh Node 2800	2.0759	-0.679	0.	3776	
Mesh Node 2801	2.0762	-0.72673	0.	17709	
Mesh Node 2802	2.0765	-0.77446	0.	3656	
Mesh Node 2803	2.0771	-0.53871	0.	18296	
Mesh Node 2804	2.0785	-0.49193	0.	4002	
Mesh Node 2805	2.0805	-0.44393	0.	18588	
Mesh Node 2806	2.0826	-0.39594	0.	4133	
Mesh Node 2807	2.0842	0.80054	0.	1293	
Mesh Node 2808	2.0857	-0.34724	0.	18905	
Mesh Node 2809	2.087	0.75183	0.	13052	
Mesh Node 2810	2.0888	-0.29855	0.	4332	
Mesh Node 2811	2.0898	0.70312	0.	1492	
Mesh Node 2812	2.0902	0.65527	0.	13536	
Mesh Node 2813	2.0907	0.60741	0.	1614	
Mesh Node 2814	2.0914	-0.24915	0.	19399	
Mesh Node 2815	2.0935	0.55843	0.	13857	
Mesh Node 2816	2.094	-0.19976	0.	4373	
Mesh Node 2817	2.0954	-0.15002	0.	19512	
Mesh Node 2818	2.0963	0.50945	0.	1749	
Mesh Node 2819	2.0968	-0.10028	0.	4654	
Mesh Node 2820	2.0984	-5.0142e-002	0.	11027	
Mesh Node 2821	2.0991	0.45851	0.	14194	
Mesh Node 2822	2.1	0.	0.	476	
Mesh Node 2823	2.1014	5.039e-002	0.	11026	
Mesh Node 2824	2.102	0.40757	0.	1882	
Mesh Node 2825	2.1028	0.10078	0.	2172	
Mesh Node 2826	2.1033	0.35635	0.	14521	
Mesh Node 2827	2.1039	0.15165	0.	15142	
Mesh Node 2828	2.1047	0.30512	0.	2605	
Mesh Node 2829	2.1048	0.25383	0.	15143	
Mesh Node 2830	2.1049	0.20253	0.	2117	
Mesh Node 2831	2.1113	-0.88769	0.	17411	
Mesh Node 2832	2.1261	-0.78513	0.	17703	
Mesh Node 2833	2.1283	-0.68599	0.	17995	
Mesh Node 2834	2.1296	-0.58917	0.	18298	
Mesh Node 2835	2.1306	0.8034	0.	13049	
Mesh Node 2836	2.1321	-0.49336	0.	18589	
Mesh Node 2837	2.1359	-0.39654	0.	18907	
Mesh Node 2838	2.139	0.70491	0.	13538	
Mesh Node 2839	2.1407	-0.29871	0.	19398	
Mesh Node 2840	2.1419	0.60759	0.	13856	
Mesh Node 2841	2.1453	-0.19973	0.	19503	
Mesh Node 2842	2.1466	0.50834	0.	14196	
Mesh Node 2843	2.1478	-0.10013	0.	20020	
Mesh Node 2844	2.15	0.	0.	11022	
Mesh Node 2845	2.1515	0.40654	0.	14520	
Mesh Node 2846	2.1521	0.1007	0.	15247	
Mesh Node 2847	2.1534	0.20236	0.	15144	
Mesh Node 2848	2.1536	0.30465	0.	14620	
Mesh Node 2849	2.1653	0.85645	0.	13063	
Mesh Node 2850	2.1656	-0.91448	0.	3540	
Mesh Node 2851	2.1706	-0.85514	0.	17410	
Mesh Node 2852	2.1756	-0.7958	0.	3653	
Mesh Node 2853	2.177	0.80625	0.	1375	
Mesh Node 2854	2.1782	-0.74439	0.	17704	
Mesh Node 2855	2.1808	-0.69298	0.	5216	
Mesh Node 2856	2.1822	-0.64291	0.	20188	
Mesh Node 2857	2.1826	0.75647	0.	13253	
Mesh Node 2858	2.1835	-0.59284	0.	4802	
Mesh Node 2859	2.1846	-0.54382	0.	20187	
Mesh Node 2860	2.1857	-0.49479	0.	5124	
Mesh Node 2861	2.1875	-0.44597	0.	20465	
Mesh Node 2862	2.1882	0.70669	0.	2628	
Mesh Node 2863	2.1893	-0.39715	0.	5207	
Mesh Node 2864	2.1906	0.65723	0.	13862	
Mesh Node 2865	2.191	-0.34801	0.	19403	
Mesh Node 2866	2.1926	-0.29887	0.	4333	
Mesh Node 2867	2.1931	0.60778	0.	1616	
Mesh Node 2868	2.1946	-0.24929	0.	19401	
Mesh Node 2869	2.195	0.55751	0.	13863	
Mesh Node 2870	2.1967	-0.1997	0.	4370	
Mesh Node 2871	2.1969	0.50724	0.	2849	
Mesh Node 2872	2.1978	-0.14984	0.	19504	
Mesh Node 2873	2.1989	-9.9984e-002	0.	4655	
Mesh Node 2874	2.199	0.45638	0.	15701	
Mesh Node 2875	2.1994	-4.9992e-002	0.	11024	
Mesh Node 2876	2.2	0.	0.	475	
Mesh Node 2877	2.2007	5.0314e-002	0.	11023	
Mesh Node 2878	2.201	0.40552	0.	2552	
Mesh Node 2879	2.2014	0.10063	0.	2171	
Mesh Node 2880	2.2017	0.15141	0.	15248	
Mesh Node 2881	2.2017	0.35485	0.	14619	
Mesh Node 2882	2.202	0.20219	0.	2794	
Mesh Node 2883	2.2022	0.25319	0.	14621	
Mesh Node 2884	2.2024	0.30419	0.	1919	
Mesh Node 2885	2.2176	-0.90877	0.	17409	
Mesh Node 2886	2.2259	-0.79877	0.	17702	
Mesh Node 2887	2.2266	0.81002	0.	13252	
Mesh Node 2888	2.2322	-0.69543	0.	17992	
Mesh Node 2889	2.2352	-0.5949	0.	18295	
Mesh Node 2890	2.2377	0.70865	0.	13542	
Mesh Node 2891	2.2383	-0.49614	0.	18582	
Mesh Node 2892	2.2411	-0.39771	0.	18904	
Mesh Node 2893	2.2433	0.6078	0.	13859	
Mesh Node 2894	2.2443	-0.29903	0.	19402	
Mesh Node 2895	2.2473	-0.19968	0.	19502	
Mesh Node 2896	2.2473	0.50665	0.	14199	
Mesh Node 2897	2.2494	-9.9865e-002	0.	20021	
Mesh Node 2898	2.25	0.	0.	11019	
Mesh Node 2899	2.2505	0.40523	0.	14524	
Mesh Node 2900	2.251	0.10055	0.	15246	
Mesh Node 2901	2.2513	0.20159	0.	15148	
Mesh Node 2902	2.2515	0.30329	0.	14622	
Mesh Node 2903	2.2613	0.86442	0.	12829	
Mesh Node 2904	2.2696	-0.90307	0.	3541	
Mesh Node 2905	2.2729	-0.8524	0.	17412	
Mesh Node 2906	2.2761	0.81379	0.	2594	
Mesh Node 2907	2.2762	-0.80174	0.	3654	
Mesh Node 2908	2.2799	-0.7498	0.	17705	
Mesh Node 2909	2.2817	0.7622	0.	13541	
Mesh Node 2910	2.2836	-0.69787	0.	3775	
Mesh Node 2911	2.2852	-0.64742	0.	17990	
Mesh Node 2912	2.2868	-0.59696	0.	3885	
Mesh Node 2913	2.2873	0.71062	0.	1493	
Mesh Node 2914	2.2888	-0.54722	0.	18293	
Mesh Node 2915	2.2904	0.65923	0.	13540	
Mesh Node 2916	2.2908	-0.49748	0.	4000	
Mesh Node 2917	2.2919	-0.44788	0.	18581	
Mesh Node 2918	2.2929	-0.39828	0.	4132	
Mesh Node 2919	2.2935	0.60783	0.	1615	
Mesh Node 2920	2.2945	-0.34873	0.	18903	
Mesh Node 2921	2.2956	0.55695	0.	13860	
Mesh Node 2922	2.2961	-0.29919	0.	5112	
Mesh Node 2923	2.297	-0.24942	0.	19507	
Mesh Node 2924	2.2977	0.50606	0.	1750	
Mesh Node 2925	2.2979	-0.19965	0.	4371	
Mesh Node 2926	2.2989	0.4555	0.	14198	
Mesh Node 2927	2.2989	-0.1497	0.	19505	
Mesh Node 2928	2.2999	-9.9746e-002	0.	4656	
Mesh Node 2929	2.3	-4.9873e-002	0.	11021	
Mesh Node 2930	2.3	0.40495	0.	1884	
Mesh Node 2931	2.3	0.	0.	474	
Mesh Node 2932	2.3003	0.35367	0.	14526	
Mesh Node 2933	2.3003	5.0237e-002	0.	11020	
Mesh Node 2934	2.3005	0.20099	0.	2119	
Mesh Node 2935	2.3006	0.2517	0.	15149	
Mesh Node 2936	2.3006	0.15073	0.	15147	
Mesh Node 2937	2.3006	0.3024	0.	2836	
Mesh Node 2938	2.3006	0.10047	0.	2170	
Mesh Node 2939	2.3211	-0.90419	0.	17413	
Mesh Node 2940	2.3267	0.81589	0.	13255	
Mesh Node 2941	2.3283	-0.80162	0.	17706	
Mesh Node 2942	2.3346	-0.69892	0.	17991	
Mesh Node 2943	2.3374	0.71083	0.	13539	
Mesh Node 2944	2.3386	-0.59794	0.	18294	
Mesh Node 2945	2.3422	-0.49804	0.	18583	
Mesh Node 2946	2.3437	0.60724	0.	13861	
Mesh Node 2947	2.3448	-0.3985	0.	18902	
Mesh Node 2948	2.3469	-0.29928	0.	20106	
Mesh Node 2949	2.3476	0.50508	0.	14197	
Mesh Node 2950	2.3487	-0.19957	0.	19506	
Mesh Node 2951	2.3496	0.40369	0.	14525	
Mesh Node 2952	2.3499	-9.9774e-002	0.	20022	
Mesh Node 2953	2.35	0.	0.	11016	
Mesh Node 2954	2.3503	0.20067	0.	15146	
Mesh Node 2955	2.3504	0.30242	0.	15897	
Mesh Node 2956	2.3505	0.10041	0.	15245	
Mesh Node 2957	2.368	0.87272	0.	12781	
Mesh Node 2958	2.3725	-0.90532	0.	5104	
Mesh Node 2959	2.3765	-0.85341	0.	20305	
Mesh Node 2960	2.3773	0.818	0.	1376	
Mesh Node 2961	2.3805	-0.80151	0.	4902	
Mesh Node 2962	2.3824	0.76452	0.	13254	
Mesh Node 2963	2.3831	-0.75074	0.	20304	
Mesh Node 2964	2.3857	-0.69997	0.	5075	
Mesh Node 2965	2.3875	0.71105	0.	1495	
Mesh Node 2966	2.388	-0.64944	0.	20125	
Mesh Node 2967	2.3903	-0.59892	0.	4746	
Mesh Node 2968	2.3907	0.65885	0.	13547	
Mesh Node 2969	2.3919	-0.54876	0.	20126	
Mesh Node 2970	2.3935	-0.4986	0.	5128	
Mesh Node 2971	2.3939	0.60665	0.	2723	
Mesh Node 2972	2.3951	-0.44866	0.	20313	
Mesh Node 2973	2.3957	0.55537	0.	14204	
Mesh Node 2974	2.3967	-0.39872	0.	4908	
Mesh Node 2975	2.3972	-0.34904	0.	20104	
Mesh Node 2976	2.3976	0.5041	0.	1752	
Mesh Node 2977	2.3977	-0.29937	0.	4728	
Mesh Node 2978	2.3984	0.45326	0.	14203	
Mesh Node 2979	2.3986	-0.24943	0.	20105	
Mesh Node 2980	2.3992	0.40243	0.	2553	
Mesh Node 2981	2.3995	-0.19949	0.	4954	
Mesh Node 2982	2.3997	0.35243	0.	15702	
Mesh Node 2983	2.3997	-0.14965	0.	20024	
Mesh Node 2984	2.3999	-9.9803e-002	0.	4657	
Mesh Node 2985	2.4	-4.9901e-002	0.	11018	
Mesh Node 2986	2.4	0.	0.	473	
Mesh Node 2987	2.4	0.20035	0.	2121	
Mesh Node 2988	2.4001	0.25139	0.	15155	
Mesh Node 2989	2.4001	5.0174e-002	0.	11017	
Mesh Node 2990	2.4002	0.15035	0.	15154	
Mesh Node 2991	2.4002	0.30243	0.	2914	
Mesh Node 2992	2.4003	0.10035	0.	2169	
Mesh Node 2993	2.4246	-0.90404	0.	17408	
Mesh Node 2994	2.4295	0.81453	0.	13256	
Mesh Node 2995	2.432	-0.80118	0.	17701	
Mesh Node 2996	2.437	-0.69995	0.	17988	
Mesh Node 2997	2.4386	0.70973	0.	13543	
Mesh Node 2998	2.4411	-0.59922	0.	18291	
Mesh Node 2999	2.4445	0.60559	0.	13866	
Mesh Node 3000	2.4447	-0.4988	0.	18580	
Mesh Node 3001	2.4472	-0.39887	0.	18900	
Mesh Node 3002	2.4477	0.50378	0.	14200	
Mesh Node 3003	2.4484	-0.29919	0.	20107	
Mesh Node 3004	2.4491	0.40261	0.	14528	
Mesh Node 3005	2.4496	-0.19967	0.	20363	
Mesh Node 3006	2.4499	-9.9827e-002	0.	20023	
Mesh Node 3007	2.45	0.	0.	11013	
Mesh Node 3008	2.45	0.20043	0.	15150	
Mesh Node 3009	2.45	0.30216	0.	15888	
Mesh Node 3010	2.4502	0.1003	0.	15244	
Mesh Node 3011	2.4767	-0.90276	0.	3539	
Mesh Node 3012	2.4793	0.85998	0.	15755	
